Date,State,Region,Energy_Requirement_MU,Energy_Supplied_MU,Energy_Deficit_MU,Energy_Deficit_Percent,Peak_Demand_MW,Peak_Met_MW,Peak_Deficit_MW,Outage_Frequency,Average_Recovery_Time_Hours
2017-09-01,Tamil Nadu,Southern,8739.67,8621.46,118.2,1.352,18207.64,17891.06,316.58,19,2.3
2017-10-01,Tamil Nadu,Southern,9934.19,9749.1,185.09,1.863,20696.23,20225.6,470.63,23,2.04
2017-11-01,Tamil Nadu,Southern,10461.79,10393.19,68.6,0.656,21795.4,21581.8,213.6,16,3.52
2017-12-01,Tamil Nadu,Southern,10386.86,10233.09,153.77,1.48,21639.29,21181.63,457.66,17,2.43
2018-01-01,Tamil Nadu,Southern,9410.82,9364.3,46.52,0.494,19605.87,19474.78,131.1,17,2.73
2018-02-01,Tamil Nadu,Southern,9155.19,9024.14,131.05,1.431,19073.32,18715.86,357.46,19,3.2
2018-03-01,Tamil Nadu,Southern,9261.8,9201.01,60.79,0.656,19295.42,19123.42,172.0,19,3.46
2018-04-01,Tamil Nadu,Southern,12779.99,12443.48,336.51,2.633,26624.98,25745.3,879.69,30,2.76
2018-05-01,Tamil Nadu,Southern,12603.43,12231.75,371.67,2.949,26257.14,25181.43,1075.71,31,2.95
2018-06-01,Tamil Nadu,Southern,12774.54,12509.16,265.38,2.077,26613.62,25916.59,697.03,30,3.58
2018-07-01,Tamil Nadu,Southern,12690.63,12456.3,234.33,1.846,26438.81,25733.0,705.81,26,2.75
2018-08-01,Tamil Nadu,Southern,9025.36,8925.22,100.14,1.11,18802.83,18500.08,302.75,18,2.13
2018-09-01,Tamil Nadu,Southern,9507.38,9421.8,85.58,0.9,19807.04,19558.64,248.4,18,2.67
2018-10-01,Tamil Nadu,Southern,11050.31,10966.34,83.97,0.76,23021.48,22761.44,260.04,16,2.5
2018-11-01,Tamil Nadu,Southern,10505.71,10421.79,83.92,0.799,21886.9,21658.04,228.86,19,3.08
2018-12-01,Tamil Nadu,Southern,11147.02,11029.81,117.21,1.051,23222.96,22867.28,355.68,18,2.3
2019-01-01,Tamil Nadu,Southern,10275.91,10226.84,49.07,0.478,21408.15,21276.86,131.29,16,2.77
2019-02-01,Tamil Nadu,Southern,9859.59,9829.93,29.65,0.301,20540.8,20448.7,92.1,13,2.51
2019-03-01,Tamil Nadu,Southern,9890.91,9824.75,66.16,0.669,20606.07,20414.95,191.12,17,3.43
2019-04-01,Tamil Nadu,Southern,12578.62,12328.18,250.44,1.991,26205.45,25518.74,686.71,28,3.15
2019-05-01,Tamil Nadu,Southern,13193.19,12909.42,283.76,2.151,27485.8,26749.28,736.53,26,3.06
2019-06-01,Tamil Nadu,Southern,13518.17,13248.66,269.51,1.994,28162.85,27386.54,776.31,29,3.82
2019-07-01,Tamil Nadu,Southern,12602.35,12309.24,293.11,2.326,26254.9,25364.75,890.15,27,4.48
2019-08-01,Tamil Nadu,Southern,9744.79,9709.41,35.38,0.363,20301.64,20212.63,89.02,17,2.96
2019-09-01,Tamil Nadu,Southern,10368.75,10275.41,93.35,0.9,21601.57,21322.98,278.59,17,3.26
2019-10-01,Tamil Nadu,Southern,11833.44,11709.11,124.33,1.051,24653.0,24337.66,315.34,18,1.93
2019-11-01,Tamil Nadu,Southern,12328.09,12259.4,68.68,0.557,25683.52,25475.19,208.33,16,2.62
2019-12-01,Tamil Nadu,Southern,11732.95,11642.18,90.77,0.774,24443.66,24202.74,240.92,20,2.43
2020-01-01,Tamil Nadu,Southern,10961.1,10896.86,64.23,0.586,22835.62,22663.0,172.63,14,3.07
2020-02-01,Tamil Nadu,Southern,10924.31,10811.84,112.47,1.03,22758.97,22452.53,306.43,20,2.47
2020-03-01,Tamil Nadu,Southern,10608.46,10534.3,74.17,0.699,22100.96,21885.81,215.15,20,2.76
2020-04-01,Tamil Nadu,Southern,14230.61,13994.65,235.96,1.658,29647.1,28989.32,657.77,26,3.7
2020-05-01,Tamil Nadu,Southern,15109.54,14829.07,280.47,1.856,31478.22,30670.37,807.84,31,3.96
2020-06-01,Tamil Nadu,Southern,13407.53,13295.71,111.83,0.834,27932.36,27651.18,281.18,26,3.09
2020-07-01,Tamil Nadu,Southern,14722.08,14548.86,173.22,1.177,30671.0,30144.7,526.29,24,3.31
2020-08-01,Tamil Nadu,Southern,10220.55,10178.5,42.06,0.411,21292.81,21186.48,106.34,16,2.86
2020-09-01,Tamil Nadu,Southern,9935.36,9920.23,15.12,0.152,20698.66,20654.06,44.6,18,2.45
2020-10-01,Tamil Nadu,Southern,12361.26,12266.89,94.37,0.763,25752.62,25473.56,279.06,19,2.77
2020-11-01,Tamil Nadu,Southern,12095.68,11983.29,112.39,0.929,25199.34,24872.3,327.04,16,3.43
2020-12-01,Tamil Nadu,Southern,12472.2,12319.95,152.25,1.221,25983.74,25561.32,422.43,18,2.59
2021-01-01,Tamil Nadu,Southern,10679.38,10620.35,59.03,0.553,22248.71,22084.6,164.11,17,1.9
2021-02-01,Tamil Nadu,Southern,10941.27,10859.77,81.49,0.745,22794.3,22589.54,204.77,19,2.14
2021-03-01,Tamil Nadu,Southern,11062.84,11062.84,0.0,0.0,23047.59,23047.59,0.0,16,2.97
2021-04-01,Tamil Nadu,Southern,15554.76,15455.67,99.08,0.637,32405.74,32145.11,260.64,23,3.28
2021-05-01,Tamil Nadu,Southern,15828.99,15652.76,176.23,1.113,32977.07,32432.9,544.17,27,3.49
2021-06-01,Tamil Nadu,Southern,15753.93,15581.53,172.4,1.094,32820.69,32359.15,461.54,26,2.93
2021-07-01,Tamil Nadu,Southern,15314.03,15161.8,152.23,0.994,31904.23,31492.53,411.7,25,3.96
2021-08-01,Tamil Nadu,Southern,11739.45,11700.31,39.15,0.333,24457.19,24358.72,98.47,15,2.86
2021-09-01,Tamil Nadu,Southern,11259.51,11258.74,0.77,0.007,23457.3,23455.17,2.13,13,3.21
2021-10-01,Tamil Nadu,Southern,13431.74,13308.69,123.04,0.916,27982.79,27602.68,380.11,18,2.18
2021-11-01,Tamil Nadu,Southern,13250.07,13246.68,3.39,0.026,27604.31,27593.97,10.34,14,2.46
2021-12-01,Tamil Nadu,Southern,13058.03,13019.55,38.48,0.295,27204.24,27099.59,104.65,19,3.27
2022-01-01,Tamil Nadu,Southern,12320.67,12280.52,40.15,0.326,25668.05,25560.79,107.26,16,2.77
2022-02-01,Tamil Nadu,Southern,12024.72,11997.99,26.73,0.222,25051.5,24982.18,69.32,15,2.61
2022-03-01,Tamil Nadu,Southern,11079.15,11073.69,5.46,0.049,23081.56,23065.12,16.44,14,2.39
2022-04-01,Tamil Nadu,Southern,16909.17,16710.67,198.5,1.174,35227.43,34658.27,569.16,26,3.0
2022-05-01,Tamil Nadu,Southern,14830.59,14717.49,113.1,0.763,30897.06,30599.18,297.88,24,3.47
2022-06-01,Tamil Nadu,Southern,15002.31,15002.31,0.0,0.0,31254.81,31254.81,0.0,26,3.65
2022-07-01,Tamil Nadu,Southern,16111.61,15983.13,128.48,0.797,33565.85,33235.45,330.41,23,3.15
2022-08-01,Tamil Nadu,Southern,12280.26,12226.14,54.12,0.441,25583.88,25437.99,145.88,16,1.89
2022-09-01,Tamil Nadu,Southern,11483.46,11460.36,23.1,0.201,23923.87,23852.38,71.49,15,2.35
2022-10-01,Tamil Nadu,Southern,13495.29,13406.21,89.08,0.66,28115.18,27885.06,230.12,17,2.71
2022-11-01,Tamil Nadu,Southern,14385.22,14361.16,24.06,0.167,29969.2,29905.38,63.82,18,2.35
2022-12-01,Tamil Nadu,Southern,14512.45,14477.31,35.14,0.242,30234.27,30141.43,92.84,16,3.33
2023-01-01,Tamil Nadu,Southern,12614.1,12614.1,0.0,0.0,26279.37,26279.37,0.0,14,2.74
2023-02-01,Tamil Nadu,Southern,12352.26,12285.92,66.34,0.537,25733.88,25539.51,194.37,15,2.11
2023-03-01,Tamil Nadu,Southern,12280.68,12208.39,72.29,0.589,25584.75,25377.35,207.4,16,2.39
2023-04-01,Tamil Nadu,Southern,15796.28,15796.28,0.0,0.0,32908.93,32908.93,0.0,24,2.88
2023-05-01,Tamil Nadu,Southern,17994.66,17899.89,94.76,0.527,37488.87,37246.03,242.84,22,2.56
2023-06-01,Tamil Nadu,Southern,17096.63,16906.44,190.19,1.112,35617.99,35082.15,535.84,29,3.18
2023-07-01,Tamil Nadu,Southern,16968.19,16855.34,112.85,0.665,35350.4,35039.02,311.38,22,3.14
2023-08-01,Tamil Nadu,Southern,12593.86,12566.76,27.1,0.215,26237.21,26167.75,69.47,17,2.48
2023-09-01,Tamil Nadu,Southern,11539.4,11468.62,70.78,0.613,24040.42,23862.06,178.36,16,3.38
2023-10-01,Tamil Nadu,Southern,14130.52,14130.52,0.0,0.0,29438.58,29438.58,0.0,16,3.07
2023-11-01,Tamil Nadu,Southern,14284.85,14284.85,0.0,0.0,29760.1,29760.1,0.0,16,2.17
2023-12-01,Tamil Nadu,Southern,14484.47,14440.18,44.3,0.306,30175.98,30055.81,120.18,17,2.87
2024-01-01,Tamil Nadu,Southern,12837.3,12827.95,9.35,0.073,26744.38,26718.77,25.62,15,2.88
2024-02-01,Tamil Nadu,Southern,13407.35,13329.32,78.03,0.582,27931.97,27731.5,200.47,17,2.71
2024-03-01,Tamil Nadu,Southern,13589.48,13589.48,0.0,0.0,28311.42,28311.42,0.0,16,2.46
2024-04-01,Tamil Nadu,Southern,17912.57,17807.0,105.57,0.589,37317.86,37017.76,300.1,26,3.26
2024-05-01,Tamil Nadu,Southern,17957.09,17887.86,69.23,0.386,37410.6,37200.81,209.79,24,2.94
2024-06-01,Tamil Nadu,Southern,16835.91,16755.28,80.63,0.479,35074.81,34859.33,215.48,22,3.05
2024-07-01,Tamil Nadu,Southern,17214.96,17116.79,98.18,0.57,35864.51,35562.77,301.73,24,3.41
2024-08-01,Tamil Nadu,Southern,13362.8,13357.8,5.0,0.037,27839.16,27824.21,14.96,16,2.45
2024-09-01,Tamil Nadu,Southern,13610.98,13533.69,77.28,0.568,28356.2,28152.6,203.6,19,1.99
2024-10-01,Tamil Nadu,Southern,14754.29,14739.29,15.0,0.102,30738.11,30698.67,39.44,13,2.67
2024-11-01,Tamil Nadu,Southern,15679.19,15646.17,33.01,0.211,32664.97,32579.56,85.42,15,1.43
2024-12-01,Tamil Nadu,Southern,15248.2,15201.22,46.97,0.308,31767.08,31623.67,143.41,16,2.74
2015-01-01,Karnataka,Southern,6463.45,6341.39,122.06,1.888,13465.52,13152.72,312.79,19,2.65
2015-02-01,Karnataka,Southern,6512.08,6389.68,122.4,1.88,13566.84,13184.43,382.4,22,2.96
2015-03-01,Karnataka,Southern,6632.76,6475.75,157.01,2.367,13818.25,13358.2,460.05,18,2.45
2015-04-01,Karnataka,Southern,8236.74,7648.52,588.22,7.141,17159.87,15492.96,1666.91,39,3.01
2015-05-01,Karnataka,Southern,8051.11,7486.14,564.97,7.017,16773.15,15196.94,1576.21,39,4.36
2015-06-01,Karnataka,Southern,8159.83,7718.94,440.89,5.403,16999.64,15769.49,1230.15,37,3.16
2015-07-01,Karnataka,Southern,8528.33,8195.28,333.04,3.905,17767.35,16802.35,965.0,35,3.37
2015-08-01,Karnataka,Southern,6329.11,6182.9,146.21,2.31,13185.65,12797.02,388.62,19,2.66
2015-09-01,Karnataka,Southern,6942.83,6773.73,169.1,2.436,14464.24,13998.1,466.14,20,3.05
2015-10-01,Karnataka,Southern,7175.33,7082.44,92.89,1.295,14948.6,14675.24,273.37,19,2.25
2015-11-01,Karnataka,Southern,7325.83,7199.23,126.61,1.728,15262.16,14942.25,319.91,17,3.47
2015-12-01,Karnataka,Southern,7567.49,7415.82,151.67,2.004,15765.6,15309.61,455.99,21,1.64
2016-01-01,Karnataka,Southern,6601.37,6502.8,98.57,1.493,13752.85,13490.59,262.26,17,2.76
2016-02-01,Karnataka,Southern,6348.69,6211.43,137.26,2.162,13226.44,12836.49,389.95,23,2.71
2016-03-01,Karnataka,Southern,6915.97,6775.89,140.09,2.026,14408.27,14001.89,406.39,18,3.44
2016-04-01,Karnataka,Southern,8685.5,8346.6,338.9,3.902,18094.8,17210.03,884.77,34,3.27
2016-05-01,Karnataka,Southern,9181.64,8823.38,358.26,3.902,19128.43,18105.2,1023.22,33,3.38
2016-06-01,Karnataka,Southern,9590.2,9147.44,442.77,4.617,19979.59,18613.67,1365.92,33,3.13
2016-07-01,Karnataka,Southern,9035.74,8549.03,486.71,5.387,18824.47,17445.49,1378.98,35,3.79
2016-08-01,Karnataka,Southern,6874.2,6723.82,150.38,2.188,14321.24,13862.52,458.72,20,2.73
2016-09-01,Karnataka,Southern,6599.92,6433.8,166.12,2.517,13749.84,13333.0,416.84,22,2.92
2016-10-01,Karnataka,Southern,7840.73,7692.65,148.08,1.889,16334.86,15906.85,428.0,24,2.4
2016-11-01,Karnataka,Southern,7553.08,7445.54,107.54,1.424,15735.59,15429.06,306.53,18,2.9
2016-12-01,Karnataka,Southern,7543.01,7442.08,100.93,1.338,15714.61,15458.19,256.42,22,3.08
2017-01-01,Karnataka,Southern,6587.6,6502.4,85.2,1.293,13724.18,13462.2,261.98,22,3.26
2017-02-01,Karnataka,Southern,6503.42,6474.62,28.79,0.443,13548.78,13464.38,84.4,14,2.8
2017-03-01,Karnataka,Southern,6513.01,6416.29,96.72,1.485,13568.77,13301.82,266.95,17,3.18
2017-04-01,Karnataka,Southern,9881.9,9552.75,329.15,3.331,20587.29,19651.44,935.85,31,3.32
2017-05-01,Karnataka,Southern,9713.08,9374.78,338.3,3.483,20235.59,19188.12,1047.47,34,2.78
2017-06-01,Karnataka,Southern,10168.1,9915.28,252.82,2.486,21183.54,20536.49,647.06,29,3.35
2017-07-01,Karnataka,Southern,9980.26,9686.72,293.54,2.941,20792.21,20007.89,784.32,28,3.28
2017-08-01,Karnataka,Southern,6868.55,6786.79,81.75,1.19,14309.48,14065.5,243.97,17,2.62
2017-09-01,Karnataka,Southern,7348.72,7265.29,83.43,1.135,15309.83,15067.14,242.7,16,2.98
2017-10-01,Karnataka,Southern,8654.09,8546.65,107.44,1.242,18029.36,17694.99,334.37,20,3.44
2017-11-01,Karnataka,Southern,7861.39,7776.95,84.44,1.074,16377.9,16145.67,232.23,19,3.11
2017-12-01,Karnataka,Southern,8363.36,8318.18,45.19,0.54,17423.67,17289.33,134.35,18,2.92
2018-01-01,Karnataka,Southern,6839.21,6727.49,111.72,1.634,14248.35,13937.4,310.95,18,2.65
2018-02-01,Karnataka,Southern,7040.84,6945.41,95.43,1.355,14668.42,14399.43,268.98,17,3.31
2018-03-01,Karnataka,Southern,7596.3,7474.74,121.57,1.6,15825.63,15489.17,336.46,20,2.35
2018-04-01,Karnataka,Southern,10434.57,10218.45,216.12,2.071,21738.7,21124.39,614.31,25,3.89
2018-05-01,Karnataka,Southern,10495.78,10290.65,205.14,1.954,21866.22,21326.32,539.9,26,4.28
2018-06-01,Karnataka,Southern,10329.98,10115.51,214.47,2.076,21520.79,20966.24,554.56,28,3.36
2018-07-01,Karnataka,Southern,10482.51,10219.78,262.73,2.506,21838.56,21138.71,699.85,31,3.13
2018-08-01,Karnataka,Southern,6928.34,6831.5,96.85,1.398,14434.05,14131.67,302.38,16,2.62
2018-09-01,Karnataka,Southern,7623.91,7537.42,86.48,1.134,15883.14,15642.4,240.74,19,4.04
2018-10-01,Karnataka,Southern,8330.56,8228.39,102.17,1.226,17355.34,17061.08,294.26,19,2.55
2018-11-01,Karnataka,Southern,8672.13,8621.85,50.29,0.58,18066.94,17940.76,126.19,14,2.66
2018-12-01,Karnataka,Southern,7961.85,7910.38,51.47,0.646,16587.18,16458.06,129.11,15,3.28
2019-01-01,Karnataka,Southern,7558.31,7531.06,27.25,0.361,15746.48,15674.42,72.06,18,3.34
2019-02-01,Karnataka,Southern,7211.88,7112.2,99.68,1.382,15024.74,14773.19,251.56,17,3.47
2019-03-01,Karnataka,Southern,7475.73,7400.47,75.27,1.007,15574.44,15382.86,191.58,20,2.05
2019-04-01,Karnataka,Southern,10455.71,10256.41,199.3,1.906,21782.72,21199.84,582.89,27,3.36
2019-05-01,Karnataka,Southern,10768.74,10574.11,194.63,1.807,22434.87,21920.0,514.87,31,3.44
2019-06-01,Karnataka,Southern,10232.02,10060.75,171.27,1.674,21316.7,20836.56,480.13,25,3.73
2019-07-01,Karnataka,Southern,10575.41,10383.63,191.78,1.813,22032.1,21539.3,492.8,30,3.69
2019-08-01,Karnataka,Southern,8015.62,7931.26,84.36,1.052,16699.21,16460.09,239.12,19,3.25
2019-09-01,Karnataka,Southern,7914.57,7837.24,77.33,0.977,16488.69,16290.53,198.16,16,3.54
2019-10-01,Karnataka,Southern,8525.19,8467.8,57.4,0.673,17760.82,17603.31,157.51,20,3.51
2019-11-01,Karnataka,Southern,9088.93,9028.91,60.02,0.66,18935.28,18774.26,161.02,15,1.96
2019-12-01,Karnataka,Southern,9125.16,9043.99,81.17,0.89,19010.75,18782.91,227.83,16,2.75
2020-01-01,Karnataka,Southern,8177.08,8101.82,75.25,0.92,17035.57,16804.63,230.95,17,3.29
2020-02-01,Karnataka,Southern,8394.91,8323.34,71.56,0.852,17489.39,17300.84,188.55,16,2.33
2020-03-01,Karnataka,Southern,8509.45,8474.29,35.15,0.413,17728.01,17627.22,100.79,16,2.95
2020-04-01,Karnataka,Southern,11439.97,11274.51,165.46,1.446,23833.26,23400.15,433.12,27,3.62
2020-05-01,Karnataka,Southern,10866.79,10771.19,95.6,0.88,22639.14,22351.64,287.51,24,4.05
2020-06-01,Karnataka,Southern,11247.05,11112.23,134.81,1.199,23431.34,23076.48,354.86,26,2.77
2020-07-01,Karnataka,Southern,11457.77,11404.51,53.27,0.465,23870.36,23716.93,153.44,23,4.16
2020-08-01,Karnataka,Southern,7555.97,7548.08,7.89,0.104,15741.61,15717.38,24.23,13,2.47
2020-09-01,Karnataka,Southern,8348.67,8305.46,43.21,0.518,17393.05,17269.52,123.53,16,2.75
2020-10-01,Karnataka,Southern,10002.89,9943.0,59.89,0.599,20839.36,20664.8,174.55,17,2.98
2020-11-01,Karnataka,Southern,9584.93,9553.41,31.52,0.329,19968.6,19881.71,86.89,15,3.31
2020-12-01,Karnataka,Southern,9296.38,9221.74,74.64,0.803,19367.46,19144.44,223.02,17,2.42
2021-01-01,Karnataka,Southern,8523.84,8475.56,48.28,0.566,17757.99,17619.39,138.6,16,2.98
2021-02-01,Karnataka,Southern,8329.61,8329.61,0.0,0.0,17353.35,17353.35,0.0,16,2.8
2021-03-01,Karnataka,Southern,8070.8,8030.2,40.6,0.503,16814.16,16695.04,119.12,16,2.61
2021-04-01,Karnataka,Southern,11102.83,11098.38,4.45,0.04,23130.89,23118.98,11.92,24,3.25
2021-05-01,Karnataka,Southern,11045.23,10947.17,98.06,0.888,23010.9,22728.64,282.26,25,3.22
2021-06-01,Karnataka,Southern,11250.62,11166.09,84.52,0.751,23438.78,23183.62,255.16,24,3.65
2021-07-01,Karnataka,Southern,11735.02,11701.05,33.96,0.289,24447.95,24358.23,89.71,24,4.55
2021-08-01,Karnataka,Southern,8777.85,8764.36,13.5,0.154,18287.19,18245.16,42.03,16,3.65
2021-09-01,Karnataka,Southern,8891.45,8878.81,12.64,0.142,18523.86,18488.83,35.03,16,3.12
2021-10-01,Karnataka,Southern,9990.0,9966.45,23.56,0.236,20812.51,20753.6,58.91,15,2.92
2021-11-01,Karnataka,Southern,10017.88,9995.17,22.71,0.227,20870.57,20805.57,65.0,16,2.83
2021-12-01,Karnataka,Southern,10147.65,10125.97,21.69,0.214,21140.95,21078.51,62.43,17,2.76
2022-01-01,Karnataka,Southern,8790.24,8719.83,70.4,0.801,18313.0,18106.93,206.06,19,2.78
2022-02-01,Karnataka,Southern,9231.27,9193.93,37.35,0.405,19231.82,19135.41,96.41,16,2.57
2022-03-01,Karnataka,Southern,8898.73,8871.8,26.93,0.303,18539.02,18465.16,73.86,17,2.55
2022-04-01,Karnataka,Southern,11488.44,11388.93,99.51,0.866,23934.26,23630.66,303.59,25,3.83
2022-05-01,Karnataka,Southern,11266.47,11121.54,144.93,1.286,23471.81,23058.98,412.83,26,3.67
2022-06-01,Karnataka,Southern,12371.32,12291.66,79.66,0.644,25773.58,25529.15,244.43,24,3.29
2022-07-01,Karnataka,Southern,11721.76,11590.18,131.57,1.122,24420.33,24014.04,406.29,25,4.11
2022-08-01,Karnataka,Southern,8884.1,8864.09,20.01,0.225,18508.54,18457.71,50.83,17,2.89
2022-09-01,Karnataka,Southern,8675.46,8605.65,69.81,0.805,18073.88,17866.02,207.85,17,3.22
2022-10-01,Karnataka,Southern,10605.05,10591.54,13.51,0.127,22093.86,22056.24,37.62,15,2.48
2022-11-01,Karnataka,Southern,10352.75,10291.28,61.47,0.594,21568.22,21388.85,179.37,18,2.99
2022-12-01,Karnataka,Southern,9943.71,9939.9,3.81,0.038,20716.06,20704.72,11.34,16,3.41
2023-01-01,Karnataka,Southern,9098.61,9073.58,25.03,0.275,18955.43,18890.15,65.28,19,2.37
2023-02-01,Karnataka,Southern,9677.11,9648.16,28.95,0.299,20160.64,20083.6,77.05,17,2.33
2023-03-01,Karnataka,Southern,9311.86,9308.42,3.44,0.037,19399.72,19390.75,8.97,14,3.33
2023-04-01,Karnataka,Southern,12090.49,12012.5,77.99,0.645,25188.51,24948.4,240.11,26,4.05
2023-05-01,Karnataka,Southern,12211.95,12140.67,71.28,0.584,25441.56,25242.51,199.05,26,3.09
2023-06-01,Karnataka,Southern,13237.17,13169.04,68.13,0.515,27577.43,27399.63,177.8,22,3.59
2023-07-01,Karnataka,Southern,12210.74,12133.48,77.26,0.633,25439.03,25203.66,235.38,24,3.15
2023-08-01,Karnataka,Southern,9658.5,9568.91,89.58,0.928,20121.87,19845.55,276.33,17,3.29
2023-09-01,Karnataka,Southern,8868.34,8868.34,0.0,0.0,18475.72,18475.72,0.0,17,3.04
2023-10-01,Karnataka,Southern,10951.27,10934.11,17.15,0.157,22815.14,22768.4,46.74,14,3.07
2023-11-01,Karnataka,Southern,11386.74,11357.15,29.59,0.26,23722.38,23639.5,82.88,16,2.76
2023-12-01,Karnataka,Southern,11211.08,11203.64,7.44,0.066,23356.42,23335.58,20.85,15,2.34
2024-01-01,Karnataka,Southern,9327.75,9327.75,0.0,0.0,19432.81,19432.81,0.0,15,2.47
2024-02-01,Karnataka,Southern,9544.74,9544.74,0.0,0.0,19884.88,19884.88,0.0,15,1.98
2024-03-01,Karnataka,Southern,9526.22,9477.62,48.6,0.51,19846.3,19720.25,126.05,17,2.13
2024-04-01,Karnataka,Southern,13129.16,13129.16,0.0,0.0,27352.41,27352.41,0.0,24,3.94
2024-05-01,Karnataka,Southern,13660.9,13584.19,76.72,0.562,28460.22,28231.08,229.14,23,4.39
2024-06-01,Karnataka,Southern,14016.32,13880.28,136.04,0.971,29200.66,28803.92,396.74,26,3.24
2024-07-01,Karnataka,Southern,13063.6,13037.06,26.54,0.203,27215.83,27136.5,79.34,25,3.76
2024-08-01,Karnataka,Southern,10010.32,9943.94,66.38,0.663,20854.83,20655.14,199.7,19,3.84
2024-09-01,Karnataka,Southern,9779.1,9760.26,18.84,0.193,20373.13,20325.37,47.75,15,2.85
2024-10-01,Karnataka,Southern,11446.26,11348.35,97.9,0.855,23846.37,23552.61,293.75,18,3.07
2024-11-01,Karnataka,Southern,11570.57,11551.3,19.27,0.167,24105.35,24053.73,51.62,14,2.49
2024-12-01,Karnataka,Southern,11434.93,11402.24,32.69,0.286,23822.77,23739.31,83.46,17,2.77
2015-01-01,Andhra Pradesh,Southern,5176.95,4875.52,301.43,5.823,10785.31,10031.08,754.24,27,3.16
2015-02-01,Andhra Pradesh,Southern,4765.15,4562.35,202.79,4.256,9927.39,9341.28,586.11,27,3.14
2015-03-01,Andhra Pradesh,Southern,5180.28,5007.79,172.5,3.33,10792.26,10342.86,449.39,23,3.29
2015-04-01,Andhra Pradesh,Southern,7141.95,6263.63,878.32,12.298,14879.07,12669.73,2209.34,53,4.32
2015-05-01,Andhra Pradesh,Southern,6481.0,5774.91,706.09,10.895,13502.08,11353.97,2148.11,48,4.35
2015-06-01,Andhra Pradesh,Southern,6388.9,5698.18,690.73,10.811,13310.22,11339.25,1970.96,52,4.22
2015-07-01,Andhra Pradesh,Southern,6808.57,6105.6,702.97,10.325,14184.53,12046.22,2138.3,49,4.13
2015-08-01,Andhra Pradesh,Southern,4760.09,4579.19,180.89,3.8,9916.85,9459.82,457.03,27,3.31
2015-09-01,Andhra Pradesh,Southern,5235.25,5060.64,174.62,3.335,10906.78,10409.06,497.72,26,2.6
2015-10-01,Andhra Pradesh,Southern,5691.69,5382.6,309.09,5.431,11857.69,11029.29,828.4,29,3.07
2015-11-01,Andhra Pradesh,Southern,5969.86,5680.02,289.84,4.855,12437.21,11639.48,797.73,29,3.89
2015-12-01,Andhra Pradesh,Southern,6074.78,5841.73,233.05,3.836,12655.8,11970.94,684.85,23,2.76
2016-01-01,Andhra Pradesh,Southern,4988.37,4832.61,155.76,3.122,10392.44,9986.51,405.93,23,3.32
2016-02-01,Andhra Pradesh,Southern,5151.05,5013.74,137.31,2.666,10731.35,10321.64,409.71,24,3.08
2016-03-01,Andhra Pradesh,Southern,4959.29,4789.94,169.35,3.415,10331.86,9846.91,484.95,25,3.22
2016-04-01,Andhra Pradesh,Southern,6738.63,6184.88,553.75,8.217,14038.81,12411.03,1627.79,43,3.8
2016-05-01,Andhra Pradesh,Southern,7395.35,6673.93,721.42,9.755,15406.98,13180.58,2226.4,44,4.03
2016-06-01,Andhra Pradesh,Southern,6740.43,6137.67,602.77,8.943,14042.57,12265.97,1776.6,44,4.71
2016-07-01,Andhra Pradesh,Southern,6532.24,6152.47,379.77,5.814,13608.83,12616.81,992.02,37,5.59
2016-08-01,Andhra Pradesh,Southern,5347.66,5205.97,141.69,2.65,11140.97,10751.69,389.28,22,3.33
2016-09-01,Andhra Pradesh,Southern,5299.69,5147.41,152.28,2.873,11041.03,10590.45,450.58,22,3.37
2016-10-01,Andhra Pradesh,Southern,6138.89,5889.42,249.48,4.064,12789.36,12154.34,635.02,27,3.92
2016-11-01,Andhra Pradesh,Southern,6000.31,5786.21,214.1,3.568,12500.65,11855.0,645.65,25,3.61
2016-12-01,Andhra Pradesh,Southern,6087.86,5945.03,142.83,2.346,12683.04,12266.6,416.44,24,3.21
2017-01-01,Andhra Pradesh,Southern,5515.73,5404.4,111.32,2.018,11491.1,11193.97,297.13,17,4.02
2017-02-01,Andhra Pradesh,Southern,5181.69,5005.42,176.27,3.402,10795.19,10280.23,514.95,23,3.87
2017-03-01,Andhra Pradesh,Southern,5443.17,5275.98,167.18,3.071,11339.93,10891.31,448.62,22,3.25
2017-04-01,Andhra Pradesh,Southern,7188.5,6646.26,542.24,7.543,14976.04,13377.49,1598.55,41,3.81
2017-05-01,Andhra Pradesh,Southern,7650.81,7274.54,376.27,4.918,15939.18,14857.1,1082.08,36,4.63
2017-06-01,Andhra Pradesh,Southern,7146.53,6656.68,489.85,6.854,14888.6,13371.01,1517.58,40,3.65
2017-07-01,Andhra Pradesh,Southern,7530.48,7205.6,324.88,4.314,15688.5,14810.54,877.97,35,3.68
2017-08-01,Andhra Pradesh,Southern,5532.29,5322.42,209.87,3.794,11525.6,10929.96,595.64,26,4.07
2017-09-01,Andhra Pradesh,Southern,5477.92,5349.1,128.82,2.352,11412.34,11051.67,360.67,23,3.19
2017-10-01,Andhra Pradesh,Southern,6491.03,6324.13,166.9,2.571,13522.97,13086.68,436.3,22,3.36
2017-11-01,Andhra Pradesh,Southern,6554.03,6415.1,138.94,2.12,13654.24,13234.58,419.66,17,3.95
2017-12-01,Andhra Pradesh,Southern,6381.37,6234.6,146.77,2.3,13294.52,12888.08,406.44,23,3.49
